"","Lessives.LVLb","Deodorants.ICOS1","EauDeToilette.ICOS2","ProdSoinCheveux.ICOS3","ProdSoinVisage.ICOS4","VernisOngleDissolv.ICOS5","NbPieceAvecProduitsChim.NQ142","NettoyantDeSurface.QPE1b","AutreNettoyants.QPE2b","DesodoAreosolVaporisateur.QPD1b","DesodoAutreEnsens.QPD2b","InsecticideAerosol.QPP1b","InsecticidePoudreBlocGel.QPP2b","NettoySolAspiration.QME1b","NettoySolBalaiSerp.QME2b","NettoyAutreQueSol.QME3b","CuissonFourTraditionnel.CUI1b","CuissonALeau.CUI2b","CuissonALaVapeur.CUI3b","CuissonParFriture.CUI4b","CuissonParGrillade.CUI5b","VoitureDansGarage.DGG3n","Fumeurs.FUMEURn","SechageLingeDansLogement.LVSBn","UtiliseSecheLinge.LVS4n","NettASecVetements.QNS1","PersExtPourMenage.AMN1n","TapisDescenteLitNeuf.QTA1n","NettASecTapisTissusmeuble.QTARIn","Plantes.QPV","Chiens.ANI21n","Chats.ANI22n","TraitementParasitesAnimaux.ANTCPn","HamsterCochonLapin.ANI25n","InsecticideBlatteFourmie.ULn","SortirOrduresExterieur.QOM1","OrduresDansPiece.QOM2n","EndroitStockageOrdures.QOM4","Bricolage.TMG6n","Jardinage.TMG7n","ProtMatelSimple.LIMHO0","ProtMatelImperm.LIMHO13","ProtMatelAntiAcariens.LIMHO23","ProtMatel.LIMHO4","NPVe1","HPRF","HSRF","MATER2","NIACe1","NSQ41e1","NSQ31e1","TMM1e1","TMM2e1","TMM3e1","TMMB1e1","TMMB2e1","TMMB3e1","TRM0e1","TRM1e1","TRM2e1","TRM3e1","TRM4e1","TRM5e1","TRM7e1","TRP0e1","TRP1e1","TRP2e1","TRP3e1","TRP5e1","TRS1e1","TRS2e1","TRS3e1","TRS4e1","TRS5e1","TRS6e1","TRS8e1","ACTP1","CHEM1","DBRI","DCA3e1","DGG2be1","FC316","FC812","FC9be11","FC9be12347","FC9be156","HCU11","HCU31","HCU323","HCU34","HPLBO","KCC1be1089","KCC1be11","KCC1be1234","KCC1be1567","KCC1be1555","KCC267","KCC34","KCC5","KEIU1","KEIU2","KVNT2e111","KVNT2e13","KVNT2e14","MATER017","MATER02","MATER03","MATER04","MATER056","REAB1","REAB23","REAB4","Age","Revenus","Nb_Person","Nb_Enfants_inf_10","Nb_Enfants_sup_10","Sexe","Diplome_Max","Type_Prof","Occupation","Source_ppale_Res","Structure_menage","cluster.ind","Formldéhyde"
"1303",1.5,14,7,0,0,0,1,0,0,7,14,0,14,1,1,0,3.5,1,0,0,0,"4","2","2","5","1","2","1","1","2","1","1","3","1","1","1","2","3","2","1","1","1","1","1",3,280,32,2,1989,1,0,1,0,0,0,0.5,0.5,0,0.5,0,0,0,0.25,0,0,0,0,1,0,0,0,0.5,0.75,0.67,0,0,2,"1","3","2","2","1","1","2","1","2","2","1","1","1","2","1","1","2","1","1","2","1","2","2","2","2","1","1","1","1","1","1","1","1","1","1",43,1799,2,0,0,"2","4","5","1","1","3",2,19.45
"1304",1.5,7,7,3.5,7,0,0,1,0,0,1,0,0,1,3.5,1,1,7,0,0,0,"4","1","2","5","3","1","2","1","2","2","2","2","1","1","1","1","1","1","2","1","1","1","1",5,265,80,1,1981,0,0,0.87,0.17,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0.43,0,0.43,0,0,0,0,1,"1","2","2","2","2","2","1","1","1","1","1","1","1","1","1","2","1","1","1","1","1","2","1","2","1","1","1","1","1","1","1","1","1","1","1",36,4249,1,0,0,"2","5","3","1","1","1",4,33.21
"1305",3.5,14,35,0,0,0.5,0,1,1,14,7,0,0,3.5,1,1,3.5,3.5,0,0,0,"4","4","2","5","3","1","1","2","2","1","1","3","1","1","2","2","4","1","1","1","1","1","1",4,250,45,1,1871,1,0,0.8,0,0.2,0,0,1,0,0.5,0,0,0,0,0,0,0,0,0.8,0,0,1,0,0,0,0,0,1,"1","3","2","3","1","1","2","1","2","2","1","1","1","2","1","1","2","1","1","1","1","1","1","2","2","1","1","1","1","1","1","1","1","2","1",50,1299,4,0,2,"1","4","2","1","1","2",2,6.16
"1306",1.5,0.5,14,1,8,0,1,1,0,3.5,0,0,0,3.5,1,0,3.5,3.5,0,0,0,"3","3","2","2","3","1","1","1","2","2","2","2","1","1","2","2","1","1","5","1","1","1","2",4,250,100,1,1914,0,1,1,0,0,0.33,0,0.6,0,0.8,0,0.33,0,0,0,0,0,0,1,0,0,0,0.6,0.13,0,0,0,1,"2","2","3","1","2","2","1","1","1","2","1","1","1","1","1","1","2","1","1","1","1","2","2","2","1","1","1","1","1","2","1","1","2","1","2",50,2349,3,0,2,"2","6","3","4","3","3",4,9.63
"1307",1.5,14,7,7,14,0,0,3.5,0,7,7,0,1,3.5,3.5,3.5,3.5,3.5,3.5,0,1,"3","2","2","2","3","2","1","1","3","1","1","3","2","1","3","2","3","2","3","1","1","1","1",6,260,128,1,1914,1,0,1,0,0,0,0,1,0,0.83,0,0,0,0,0,0.33,0,0,0.8,0,0.5,0,0.4,0,0,0,0,1,"1","1","3","1","2","1","1","1","2","2","1","2","1","1","1","2","2","1","1","1","1","2","2","2","1","1","1","1","1","1","1","1","2","1","2",58,1299,2,0,0,"2","4","3","4","3","2",1,30.95
"1308",3.5,14,14.5,8,10.5,0,0,3.5,0,7,0,0,0,3.5,3.5,3.5,3.5,3.5,7,0,0,"1","1","2","5","3","1","1","1","2","2","1","1","1","1","2","2","3","1","1","1","1","1","2",5,240,98,1,1981,1,0,1,0,0,0,0,0.11,0,0.75,0,0,0,0,0,0,0.2,0,0.8,0,0,0,0.75,0.5,0,0,0,2,"1","1","1","1","1","2","1","1","1","2","1","1","1","1","1","1","2","1","2","1","1","1","1","2","1","1","1","1","1","1","2","1","1","2","1",57,4249,6,2,2,"2","4","3","4","3","3",1,25.21
"1309",7,14,14,0.5,3.5,0,0,1,0,0,0,0,1,1,3.5,0,1,3.5,1,0,1,"4","1","2","5","3","1","1","2","3","2","2","1","1","1","2","1","3","1","1","2","2","1","1",5,240,100,1,1914,1,1,0,1,0,0,0,1,0,0.33,0,0,0,0,0,0,0,0,0.6,0,0.5,0,0.5,0,0,0,0,1,"2","3","3","3","2","1","2","2","1","2","1","1","1","1","1","1","2","1","1","1","1","2","2","1","1","1","1","1","1","2","2","2","1","2","1",40,1799,2,0,1,"2","1","4","1","1","3",3,15.16
"1310",1.5,0,1,0,7,1.5,1,7,0,0,7,0,0,1,3.5,3.5,0,1,3.5,0,1,"1","1","2","3","3","1","1","1","3","1","1","3","1","1","2","2","1","1","1","1","1","1","1",8,250,91,1,1914,1,0,0,1,0,0,0.4,0.5,0.25,0.75,0,0,0,0.2,0,0,0,0,1,0,0,0.5,0.33,0,0.2,0,0,1,"2","1","1","1","2","2","1","1","1","2","1","2","2","1","2","1","1","1","1","1","2","1","2","2","2","1","2","1","1","2","1","1","2","1","2",61,1799,2,0,0,"2","5","6","4","4","3",1,17.35
"1311",3.5,0,14,7,7,1.5,1,3.5,0,0,0,0,0,3.5,7,1,3.5,3.5,3.5,0,0,"4","1","2","5","2","1","1","1","3","1","1","3","1","1","2","2","3","4","3","1","1","1","1",6,300,150,2,1871,0,1,1,0,0,0.88,0,0.33,0,0.5,0,0,0,0.25,0,0.14,0,0,0.86,0,0,0,0.4,0,0.6,0,0,1,"2","3","3","3","2","2","1","1","2","1","1","1","2","1","1","2","1","1","2","1","1","1","1","2","1","1","1","1","1","1","1","2","2","1","2",61,2899,6,1,1,"2","8","5","4","3","3",1,9.31
"1312",3.5,7,7,0,0,0.5,1,7,0,0,0,0,0,7,3.5,1,3.5,3.5,1,0,3.5,"1","1","2","5","3","1","1","1","4","2","1","2","1","2","1","1","1","2","3","2","2","1","2",4,250,90,2,1989,0,1,1,0,0,0,0,0.75,0,1,0,0,0,0,0,0,0,0,1,0,0.75,0,0.2,0,0.67,0,0,1,"2","1","1","1","2","2","1","1","1","2","1","2","1","1","1","1","1","1","1","1","1","2","2","2","1","1","2","1","1","1","1","1","1","2","1",66,1799,2,0,0,"2","3","6","4","3","3",1,36.63
"1313",3.5,14,14,0,7,0,1,1,1,0,0,0,3.5,1,1,0,1,7,0,0,3.5,"4","2","2","5","3","1","1","1","2","1","1","3","2","1","1","2","1","1","1","1","1","1","1",4,250,90,1,1914,1,0,0,1,0,0.5,0,0.5,0,0.75,0,0,0,0.5,0,0,0,0,1,0.17,0.33,0,0.5,0,0,0,0,1,"1","3","3","3","2","2","1","1","1","2","1","1","1","1","1","1","2","1","1","1","1","2","2","2","1","2","1","1","1","1","2","1","1","1","1",53,1799,2,0,0,"2","4","4","1","3","3",4,21.11
"1314",7,7,17.5,16,7,1,1,1,1,0,14,0,0,1,3.5,0,7,1,0,1,1,"3","3","2","5","3","1","2","1","2","1","1","3","1","1","1","1","3","1","1","1","2","1","1",4,270,90,1,1974,0,1,0.6,0.25,0.14,0,0,0.75,0,0.57,0,0,0,0.25,0,0,0,0,1,0,0,0,0.57,0.57,0,0,0,2,"2","1","3","1","2","2","1","1","2","1","1","1","2","1","1","1","2","1","1","1","1","1","2","2","1","2","1","1","1","1","1","2","2","1","2",48,2899,1,0,0,"1","3","4","6","1","1",1,14.37
"1315",3.5,0,14,0,7,0,1,0,0,0,0,0,0,3.5,1,1,3.5,3.5,0,0,0,"4","1","2","5","3","1","2","2","1","1","1","3","1","1","2","1","3","1","3","1","1","2","1",5,250,65,1,1974,0,0,0,0.8,0.2,0,0,0.8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.4,0.75,0,0,0,2,"1","2","2","3","1","1","1","1","1","2","1","1","2","1","1","1","2","1","1","1","1","1","1","2","1","2","1","1","1","1","2","1","1","1","1",69,2349,1,0,0,"1","1","6","4","3","1",2,10.35
"1316",1.5,0,10.5,7,7,0,1,3.5,7,0,3.5,0,0,3.5,3.5,3.5,3.5,3.5,3.5,0,3.5,"4","1","2","5","3","1","1","1","2","1","1","3","1","1","1","2","3","4","3","1","1","1","1",5,280,100,1,1871,1,1,0.57,0,0.4,0.5,0.17,0.25,0.14,0.25,0,0,0,0.5,0,0.14,0,0,1,0,0,0,0.4,0,0.6,0,0,1,"2","3","1","3","2","2","1","1","1","2","1","1","1","1","1","1","1","1","1","1","1","2","1","2","1","1","1","1","1","1","1","1","1","2","1",34,1799,3,0,0,"2","4","5","1","1","3",4,12.66
"1317",1.5,0,7,1,0,0,1,1,0,1,0,0,0,0,0,0,3.5,3.5,0,0,0,"1","1","1","5","3","1","1","1","1","2","1","1","1","1","2","2","3","1","1","1","1","1","1",5,300,150,1,1974,1,0,0.87,0.22,0,0,0,1,0,0.67,0,0,0,0.29,0,0,0,0,1,0,0,0.29,0.25,0,0,0,0,1,"1","2","2","1","2","2","1","1","1","2","1","2","1","1","1","1","1","1","1","1","1","1","2","2","1","2","1","1","1","1","1","2","2","1","2",65,1799,1,0,0,"1","6","6","4","3","1",4,13.25
"1318",1.5,14,4.5,3.5,14.5,0.5,1,1,1,0,0,0,0,1,7,1,0,3.5,1,0,3.5,"4","1","2","3","3","2","2","1","2","1","1","3","1","1","2","2","3","2","1","1","1","1","1",4,240,90,1,1974,0,0,1,0,0,0.2,0.6,0.2,0,0,0,0,0,0.75,0,0,0,0,1,0,0,0,0.4,0,0.8,0,0,1,"1","3","2","3","1","2","1","1","1","2","1","2","1","1","1","1","1","1","1","2","1","1","2","2","2","1","1","1","1","2","1","1","1","2","1",32,4249,2,0,0,"1","8","3","3","5","3",2,11.4
"1319",1.5,14,10.5,3.5,7,0,1,3.5,0,3.5,14,0,0,1,3.5,0,1,3.5,0,0,0,"1","1","2","5","3","1","1","1","3","1","2","2","1","1","2","2","4","4","3","2","2","1","2",4,220,160,2,1914,0,1,1,0,0,0,0.4,0.43,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.83,0,0.5,0,0,1,"2","1","3","1","2","2","1","1","1","2","1","2","1","1","1","1","1","1","1","1","1","1","2","2","2","2","1","1","1","1","2","1","1","2","1",28,1799,3,1,1,"2","5","4","1","1","3",1,19.8
"1320",3.5,14,10.5,0,7,0,0,1,0,0,14,0,0,3.5,7,0,7,3.5,0,0,0,"1","1","2","4","3","2","1","1","2","1","1","3","1","1","1","1","1","1","4","1","1","1","2",6,250,150,3,1995,1,1,0,1,0,0.25,0,0.6,0,0.17,0,0,0,0.29,0,0.14,0,0,1,0,0,0,1,0,0,0,0,1,"2","1","3","1","2","1","1","1","2","2","1","2","2","1","1","1","2","1","1","1","1","2","2","1","2","1","1","1","1","1","1","1","1","2","1",61,4249,2,0,0,"2","7","3","4","4","3",1,35.65
"1321",7,17.5,21,14,14,8.5,1,3.5,1,0,14,0,0,0,3.5,3.5,3.5,3.5,7,0,0,"2","3","2","1","3","2","1","1","1","2","1","1","2","1","1","1","3","2","3","1","1","1","1",4,250,120,1,1948,0,0,0.8,0.2,0,0,0,1,0.17,0.56,0,0,0,0.33,0,0,0,0,1,0,0,0,1,0.6,0,0,0,1,"2","1","3","1","2","1","1","1","2","2","1","1","2","1","1","1","2","1","1","1","1","1","2","1","2","2","2","1","1","1","1","1","2","1","2",60,4249,6,2,3,"2","4","6","4","4","3",3,16.98
"1322",1.5,7,14,8,7,0,0,3.5,0,1,14,0,0,3.5,3.5,3.5,3.5,3.5,3.5,0,3.5,"1","3","2","5","3","1","1","2","2","1","1","3","1","1","2","2","3","1","1","1","1","1","2",6,250,130,2,1995,0,0,1,0,0,0.5,0.6,0.33,0.29,0.33,0,0,0,0.17,0,0.8,0,0,0,0.11,0.67,0,0,0,0,0,0,2,"1","2","3","1","2","2","1","1","1","1","1","2","1","1","1","1","2","1","1","1","1","2","2","1","1","1","2","1","1","1","2","1","2","1","2",52,4249,4,1,1,"1","4","6","1","1","3",1,31.42
"1323",3.5,0,14,0,7,0,0,3.5,0,7,14,0,0,3.5,3.5,3.5,3.5,3.5,1,0,0,"1","3","2","5","3","1","1","1","2","1","1","3","1","1","1","1","3","1","1","1","1","1","1",4,280,54,2,1914,1,0,0,0.88,0.11,0.75,0,0.25,0.25,0.6,0,0,0,0,0,0,0.17,0,0,0,0.75,0,0.33,0,0,0,0,2,"1","2","3","1","2","2","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","2","2","2","1","1","2","1","1","1","1","1","1","2","1",61,4249,3,0,0,"2","6","4","4","3","3",4,25.28
"1324",1.5,0,10.5,10.5,1,0,1,3.5,1,0,14,0,0,3.5,3.5,1,1,3.5,3.5,1,3.5,"1","1","2","3","3","2","1","1","3","2","2","2","2","2","2","2","3","3","2","2","2","1","2",6,240,130,1,1989,1,1,1,0,0,0,0.5,0.4,0,0.25,0,0,0,0.14,0,0.45,0.33,0,0.14,0,0.5,0,0,0,0.17,0,0,1,"2","1","1","1","2","2","1","1","1","1","1","2","1","1","1","1","2","1","1","1","1","1","1","2","1","2","1","1","1","1","2","1","1","2","1",77,4249,2,0,0,"1","4","3","4","3","1",3,13.97
"1325",3.5,14,21,0,7,7,1,1,0,3.5,7,0,0,1,3.5,0,3.5,3.5,0,0,0,"4","1","2","5","3","1","1","1","3","1","2","1","1","2","1","2","3","4","3","1","1","1","1",5,250,125,1,1871,0,1,0.8,0,0.2,0,0,1,0,0,0,0,0,0.33,0,0,0,0,1,0,0,0.25,0.4,0,0,0,0,1,"2","1","3","3","2","2","1","1","1","2","1","1","1","1","1","1","1","2","1","1","1","1","2","2","1","1","1","1","1","1","1","1","1","2","1",50,817,2,0,1,"2","9","4","1","1","3",4,3.25
"1326",3.5,14,14,0,7,1,1,3.5,1,0,0,0,0,3.5,3.5,3.5,3.5,3.5,0,0,3.5,"1","1","2","5","3","2","2","1","4","1","1","3","1","1","1","1","3","1","1","1","1","1","2",5,280,97,2,1989,1,1,0.88,0,0.11,0,0.33,0.67,0,0,0,0,0,1,0,0,0.2,0,0.33,0,0.33,0,0.4,0,0,0,0,1,"2","1","3","1","1","2","1","1","2","2","1","2","2","2","1","2","1","1","1","2","2","1","2","2","1","1","1","2","1","1","1","1","2","1","2",45,4249,3,0,0,"2","9","3","1","1","3",3,21.15
"1327",3.5,14,14,0,0,0,1,1,0,0,14,0,0,1,3.5,1,0,3.5,0,1,3.5,"4","1","1","5","2","1","1","1","1","1","1","3","1","1","2","2","3","1","5","1","1","1","1",5,260,90,1,1967,0,0,0.87,0.13,0,0,0.75,0,0,0.75,0,0.17,0,0,0,0,0,0,0.8,0,0,0.4,0,0.4,0.38,0,0,1,"1","1","1","2","1","2","1","1","1","2","1","2","1","1","1","1","2","1","1","1","1","2","2","2","1","2","1","1","1","1","1","1","1","2","1",60,2349,2,0,0,"1","8","4","4","3","3",4,30.95
"1328",1.5,0,7,1,7,1,0,3.5,0,0,0,0,0,0,3.5,3.5,3.5,3.5,1,3.5,3.5,"4","1","2","5","2","1","1","1","2","1","1","3","1","1","1","1","3","1","1","1","1","1","1",5,250,120,3,1981,0,1,0.88,0,0.13,0.4,0,0,0,0.67,0,0,0,0.2,0,0,0,0,1,0,0,0.75,0,0,0,0,0,2,"2","2","2","3","2","1","1","2","1","2","1","2","2","1","1","2","1","1","1","1","1","2","2","2","1","1","1","1","1","1","1","1","1","1","1",60,1799,1,0,0,"1","4","6","4","3","1",4,14.48
"1329",7,14,14,0,4.5,3.5,1,3.5,1,7,0,0,0,3.5,3.5,0,3.5,7,0,0,0,"1","1","1","2","3","1","1","1","3","1","1","3","1","2","1","1","3","5","2","2","2","1","2",7,250,120,3,1914,0,0,0.6,0,0.39,0,0.25,0.8,0,0.75,0,0,0,0.29,0,0,0,0,0.8,0,0,0,1,0,0.6,0,0,1,"1","1","1","1","2","2","1","1","1","2","1","1","2","1","1","1","1","1","1","1","1","1","2","1","1","2","1","1","1","1","1","1","1","2","1",55,1799,2,0,0,"2","1","3","4","3","3",1,23.02
"1330",1.5,0,3.5,7,3.5,0,0,3.5,0,0,14,1,14,1,3.5,0,1,7,0,3.5,0,"1","3","1","3","3","1","1","1","2","1","1","3","1","1","2","2","2","4","4","2","2","1","1",5,240,70,1,1948,1,0,0,1,0,1,0.33,0,0,1,0,0,0,0,0,0.33,0.75,0,0,0,0.43,0,0.43,0,0.43,0,0,1,"1","1","3","1","2","2","1","1","1","1","1","1","2","1","1","2","1","1","1","1","1","1","2","2","1","1","1","1","1","1","1","1","1","2","1",47,1799,1,0,0,"1","5","5","1","1","1",3,36.63
"1331",7,14,7,0,15,0,1,3.5,0,0,14,0,0,3.5,3.5,1,3.5,3.5,3.5,0,3.5,"4","4","2","5","2","2","1","1","2","1","1","3","1","1","1","2","2","4","3","1","1","1","1",5,250,140,1,1914,1,1,0.67,0,0.33,0,0,1,0,0.8,0,0,0,0,0,0,0,0,1,0,0,0,1,0.75,0,0,0,1,"2","2","3","3","2","1","1","1","2","2","1","2","2","1","2","1","2","1","1","1","1","1","1","2","1","1","1","1","1","1","2","1","1","2","1",65,1299,3,1,2,"2","7","6","4","3","3",1,15.04
"1332",1.5,10.5,14,0,0,7,2,3.5,0,0,7,0,0,3.5,3.5,0,3.5,3.5,0,0,3.5,"1","1","2","3","3","1","1","1","3","2","2","1","1","1","1","1","3","4","2","1","1","1","1",4,240,80,2,2002,0,0,1,0,0,0.8,0.2,0,0,0.75,0,0,0.17,0.25,0,0,0.14,0,0.86,0,0,0,1,0.5,0,0,0,2,"1","1","3","1","2","1","1","1","2","2","1","1","1","1","1","1","1","1","1","1","1","2","2","2","1","2","1","1","2","1","1","1","1","1","1",53,2899,1,0,0,"1","7","4","6","4","1",1,6.16
"1333",7,14,14,7,16,7,0,1,7,0,0,0,0,0,1,1,3.5,3.5,0,0,3.5,"4","1","2","5","3","1","1","1","3","1","1","3","1","2","1","2","3","2","1","1","1","1","1",4,250,66,1,1974,0,0,0.75,0,0.25,0,0,0.75,0,0.29,0,0,0,0.33,0,0,0,0,1,0,0,1,0,0,0,0,0,1,"1","3","2","3","1","1","1","1","2","2","1","1","1","1","1","1","2","1","1","1","1","2","2","2","2","1","1","1","1","2","1","2","1","2","1",41,2349,5,0,2,"1","4","3","1","1","3",2,7.32
"1334",3.5,0,4,3.5,1,0,1,7,0,3.5,0,0,0,3.5,3.5,1,3.5,7,0,0,0,"4","1","2","5","3","1","1","1","3","2","1","2","1","1","2","2","3","4","4","1","1","1","1",5,250,98,1,1914,0,0,0.8,0.13,0.08,0.63,0.33,0,0,0.4,0,0,0,0.29,0,0,0,0,1,0,0,0,0.25,0.75,0,0,0,1,"1","1","1","2","2","1","1","1","1","2","1","2","2","1","1","1","2","1","1","1","1","1","2","2","2","2","1","1","1","1","1","1","1","2","1",69,1799,1,0,0,"1","9","3","4","2","1",4,21.05
"1335",3.5,14,14,0,3.5,0,1,1,0,3.5,1,0,0,1,1,0,3.5,7,3.5,1,3.5,"4","2","2","5","2","1","1","1","2","2","2","2","2","2","2","2","1","4","1","1","1","1","1",3,265,70,2,1989,0,1,0.8,0.14,0.08,0,0,1,0,0.8,0,0,0,0,0,0,0,0,1,0,0,0,0.25,0.67,0,0,0,1,"2","2","3","3","1","2","1","1","1","2","1","1","1","1","1","1","1","1","1","1","2","2","2","2","2","1","2","1","2","1","1","1","2","1","2",52,2349,2,0,0,"2","9","4","1","1","3",1,14.23
"1336",3.5,7,7,0,0,0,1,1,3.5,7,0,0,0,1,1,1,1,3.5,1,0,0,"4","1","2","5","3","2","1","1","2","1","1","3","1","2","3","2","3","4","3","1","1","1","2",6,250,91,2,1914,0,0,1,0,0,0,0,1,0,0.5,0,0,0,0.33,0,0,0,0,1,0,0,0,0,0.33,0.33,0,0,1,"1","3","3","3","2","2","1","1","1","2","1","1","1","1","1","1","1","1","1","1","1","1","1","2","1","1","1","1","1","1","1","1","1","2","1",68,6449,2,0,0,"1","6","3","4","3","2",4,15.12
"1337",1.5,14,14,7,14,0,1,3.5,0,0,0,0,0,7,3.5,3.5,3.5,3.5,3.5,0,0,"4","1","2","5","3","1","1","2","2","2","2","2","1","1","2","2","2","1","1","1","1","1","1",4,265,70,1,1974,0,0,1,0,0,0,0.3,0,0.2,0.6,0,0,0,0.29,0,0.71,0,0,0.4,0,0,0.25,0.25,0,0,0,0.33,1,"1","2","2","2","2","2","1","1","1","1","1","2","1","1","1","1","1","1","1","1","1","2","2","2","1","2","1","1","1","2","1","1","1","2","1",55,1299,2,0,0,"2","6","3","1","1","3",4,21.4
"1338",7,0,3.5,14,7,1.5,1,3.5,7,0,14,0,0,3.5,0,7,3.5,0,7,0,3.5,"4","1","1","1","3","1","1","1","2","1","1","3","1","1","1","2","3","4","5","1","1","1","1",7,250,88,1,1989,1,0,0.75,0.33,0,0,0.5,0,0,0.57,0,0,0,0,0,0,0,0,1,0,0,0,0.29,0,0,0,0,1,"1","2","2","2","2","2","1","1","1","2","1","1","1","1","1","1","1","1","1","1","1","2","2","2","2","1","1","1","1","1","1","1","1","1","1",73,2899,3,0,0,"2","7","4","4","3","3",4,22.69
"1339",1.5,3.5,7,3.5,7,0,2,1,0,0,7,0,0,1,0,0,3.5,3.5,0,0,0,"4","1","1","5","1","1","2","1","2","1","1","3","1","1","2","1","3","4","4","2","2","1","1",5,260,110,2,1989,1,0,0,1,0,0.33,0.14,0,0,0.83,0,0,0,0,0,0,0,0,1,0,0,0,0.5,0.75,0.14,0,0,1,"1","3","3","3","2","2","1","1","1","2","2","1","1","2","1","2","1","1","1","1","1","2","1","2","2","1","1","1","2","2","2","1","2","1","2",54,817,1,0,0,"2","6","3","1","1","1",3,23.75
"1340",3.5,14,14,0,7,0,0,3.5,0,0,3.5,0,14,3.5,3.5,3.5,3.5,7,0,0,0,"1","1","1","5","2","1","1","1","3","1","1","3","1","1","1","2","1","1","2","2","2","1","1",5,280,92,1,1914,1,0,0.86,0,0.14,0.5,0,0.43,0.42,0.67,0,0,0,0,0,0,0,0,0.25,0,0,1,0,0,0,0,0,1,"1","1","1","1","2","2","1","1","1","1","1","1","2","1","1","1","2","1","1","1","1","2","2","2","1","1","1","1","1","1","1","1","1","2","1",50,2349,2,0,0,"1","9","3","1","1","3",4,22.07
"1341",3.5,0,7,0,7,0,1,3.5,1,3.5,14,0,0,0,3.5,0,0,3.5,0,0,0,"1","1","1","5","3","1","1","1","1","2","1","1","2","1","1","2","3","1","1","1","1","1","1",7,250,180,1,1961,0,0,0.86,0,0.13,0,0,1,0,1,0,0.25,0,0.17,0,0,0,0,0.8,0,0,1,0,0,0,0,0,1,"1","1","1","1","2","2","1","1","1","1","1","1","1","1","1","1","2","1","1","1","1","2","1","2","2","1","1","1","1","1","1","1","2","1","2",56,1299,1,0,0,"1","5","5","6","4","1",1,4.77
"1342",7,0,8,3.5,3.5,3.5,1,1,0,0,14,0,0,3.5,3.5,1,3.5,3.5,0,1,0,"4","1","2","1","3","1","2","1","3","1","1","3","1","1","1","1","3","1","3","2","2","1","1",5,250,150,1,1995,0,0,1,0,0,0.89,0,0,0,1,0,0,0,0,0,0,0.86,0,0.33,0,0,0,1,0.67,0,0,0,1,"1","1","3","2","2","2","1","1","1","2","1","1","2","1","1","1","2","1","1","1","1","2","2","2","2","1","1","1","2","2","2","1","1","2","1",50,2349,1,0,0,"1","7","3","2","4","1",1,7.68
"1343",3.5,28,14,0,14,4,1,3.5,1,3.5,0,0,0,1,3.5,0,3.5,3.5,0,3.5,3.5,"4","4","1","5","3","2","1","1","2","1","1","3","2","1","1","2","1","1","1","1","1","1","1",5,255,100,1,1948,1,1,1,0,0,0,0.75,0,0,0.5,0,0,0,0.6,0,0,0,0,1,0,0,0,1,0,0,0,0,1,"2","1","3","3","1","2","1","2","1","2","1","2","1","1","1","2","2","1","1","1","1","2","2","2","1","2","1","1","1","2","1","1","2","1","2",48,817,1,0,0,"1","1","4","1","1","1",2,2.99
"1344",7,14,10.5,7,14,1,0,0,0,7,1,0,0,1,1,0,7,3.5,3.5,1,0,"4","1","2","5","3","1","1","1","4","1","1","3","1","1","1","2","4","4","3","1","1","1","1",5,250,140,1,1974,1,0,0,1,0,0,0,1,0,0.4,0,0,0.33,0.09,0,0,0,0,1,0,0,0.2,0.29,0,0.75,0,0,1,"1","2","1","3","2","2","1","1","2","2","2","1","1","1","1","1","2","1","1","1","1","2","1","2","1","1","1","1","1","1","1","1","1","1","1",63,2899,4,1,1,"1","3","5","4","2","3",4,52.97
"1345",1.5,14,3.5,7,3.5,0,1,3.5,0,0,7,0,3.5,3.5,3.5,1,3.5,3.5,3.5,3.5,1,"1","3","2","3","3","1","2","1","2","1","1","3","2","1","1","2","1","4","1","2","2","1","1",6,250,120,2,1948,0,1,0,1,0,0,0,1,0.25,0.29,0,0,0,1,0,0,0,0,1,0,0.4,0,0.13,0,0,0,0,1,"2","2","3","1","2","1","1","1","2","1","1","1","2","1","1","1","1","1","1","1","1","1","2","2","1","2","1","1","1","1","1","1","2","1","2",20,4249,2,2,0,"2","4","6","2","4","3",3,32.44
"1346",3.5,14,14,0,0,0,1,1,0,7,0,0,0,1,3.5,1,0,3.5,1,1,0,"1","1","2","5","3","1","2","1","2","1","2","2","1","2","3","1","3","1","1","1","1","1","1",4,250,92,1,1974,1,1,1,0,0,0.5,0,0.43,0,1,0,0,0,0,0,0,0.38,0,0.67,0,0,0,1,0,0.6,0,0,1,"2","1","3","1","2","2","1","1","1","1","1","2","2","1","1","1","1","1","1","1","1","2","2","2","1","2","1","1","1","1","1","1","2","1","2",49,2349,1,0,0,"2","1","3","1","1","1",4,21.4
